Id_bien,id_codedep_codecommune,No_voie,BTQ,Type_voie,Voie,Total_piece,Surface_carrez,Surface_local,Type_local,Id_region
25000,083137,2,,RUE,MASSENA,2,56.15,55,Appartement,2597
25001,083137,192,,BD,MARECHAL JOFFRE,5,94.44,98,Appartement,2597
25002,083137,1628,,AV,JOSEPH GASQUET,4,66.82,67,Appartement,2597
25003,083137,284,,AV,GENERAL GOURAUD,2,41.15,45,Appartement,2597
25004,083137,175,,BD,GRIGNAN,4,66.79,64,Appartement,2597
25005,083137,9,,RUE,D ANTRECHAUS,1,23.4,22,Appartement,2597
25006,083137,178,,BD,DE PARIS,3,65.05,65,Appartement,2597
25007,083137,162,,RUE,LANGERON,1,27.09,28,Appartement,2597
25008,083137,17,,AV,EMILE BARLA,2,37.8,37,Appartement,2597
25009,083137,18,,AV,COLBERT,1,75.5,76,Appartement,2597
25010,083137,30,,IMP,GEORGES MOINEAUX,2,30.03,25,Appartement,2597
25011,083137,76,,RUE,VICTOR GELU PROLONGEE,4,78.15,77,Appartement,2597
25012,083137,226,,RUE,GENERAL MICHEL AUDEOUD,3,54.35,53,Appartement,2597
25013,083137,153,,RUE,CHARLES LEJEUNE,3,67.15,63,Appartement,2597
25014,083137,24,,IMP,REGIMBAUD,3,67.5,70,Appartement,2597
25015,083137,8,,RUE,AUGUSTIN DAUMAS,2,31.6,32,Appartement,2597
25016,083137,22,,RUE,MAGNAQUE,4,63.08,64,Appartement,2597
25017,083137,23,,BD,DE STRASBOURG,5,167.45,175,Appartement,2597
25018,083137,1,,RUE,LABORDE,1,22.04,18,Appartement,2597
25019,083137,9,,BD,JACQUARD,3,60.3,58,Appartement,2597
25020,083137,138,,AV,GENERAL GOURAUD,4,73.99,68,Appartement,2597
25021,083137,20,,AV,GAI COTEAU,4,68.48,66,Maison,2597
25022,083137,19,B,RUE,VINCENT COURDOUAN,1,40.05,45,Appartement,2597
25023,083137,3,,RUE,MAL DES LOGIS LORENZI,4,66.57,75,Appartement,2597
25024,083137,35,,AV,BENOIT MALON,2,37.1,36,Appartement,2597
25025,083137,627,,BD,JEAN BAPTISTE ABEL,4,85.49,85,Appartement,2597
25026,083137,21,,AV,INFANTERIE DE MARINE,3,60.47,60,Appartement,2597
25027,083137,9003,,AV,NOBEL,2,41.09,42,Appartement,2597
25028,083137,110,,RUE,MAISSIN,2,45.85,39,Appartement,2597
25029,083137,18,,RUE,REVEL,6,198.83,196,Appartement,2597
25030,083137,422,,AV,DU MARECHAL FOCH,2,67.9,65,Appartement,2597
25031,083137,576,,AV,PIERRE RENAUDEL,6,105.99,110,Maison,2597
25032,083137,57,,IMP,GRANDVAL,3,47,49,Appartement,2597
25033,083137,197,,RUE,DANIEL BERTHELOT,4,67.19,68,Appartement,2597
25034,083137,627,,BD,JEAN BAPTISTE ABEL,2,56.72,57,Appartement,2597
25035,083137,36,,RUE,JULY,3,46,53,Appartement,2597
25036,083137,1,,RUE,CASTILLON,3,45.88,48,Appartement,2597
25037,083137,205,,RUE,PDT ROBERT SCHUMAN,3,68.69,63,Appartement,2597
25038,083137,203,,BD,ROBESPIERRE,5,94.83,90,Appartement,2597
25039,083137,5,,RUE,PICOT,2,52,50,Appartement,2597
25040,083137,19,,RUE,CHARLES PONCY,2,38.25,37,Appartement,2597
25041,083137,560,,AV,DU MARECHAL FOCH,5,92.56,100,Appartement,2597
25042,083137,13,,BD,BAUCHIERE,3,37.15,90,Appartement,2597
25043,083137,61,,CHE,DE PLAISANCE,4,111.24,88,Appartement,2597
25044,083137,93,B,RUE,GENERAL MAURICE DAVID,5,60.25,77,Maison,2597
25045,083137,35,,RUE,SUFFREN,9,104.04,204,Appartement,2597
25046,083137,84,,RUE,MAISSIN,3,46.66,45,Appartement,2597
25047,083137,1,,PL,SADI CARNOT,3,50.5,52,Appartement,2597
25048,083137,267,,BD,DOCTEUR CHARLES BARNIER,6,130.62,132,Appartement,2597
25049,083137,23,,RUE,DU DOCTEUR BARROIS,2,19.68,20,Appartement,2597
25050,083137,23,,RUE,CEZANNE,4,95.55,110,Appartement,2597
25051,083137,8,,RUE,COURBET,3,67.01,68,Appartement,2597
25052,083137,3,,CHE,DE RIGOUMEL,5,75.35,72,Appartement,2597
25053,083137,41,,RUE,PIERRE BORIES,1,19.98,20,Appartement,2597
25054,083137,9001,,,LA TOUR D'IVOIRE,4,104.56,104,Appartement,2597
25055,083137,36,,RUE,PAUL ARENE,1,33.65,40,Appartement,2597
25056,083137,10,,RUE,GEORGE SAND,2,47.35,44,Appartement,2597
25057,083137,3,,RUE,PAULIN GUERIN,5,123.2,123,Appartement,2597
25058,083137,809,,AV,JOSEPH LOUIS ORTOLAN,4,123.6,121,Appartement,2597
25059,083137,19,,RUE,ALEXANDRE VOLTA,4,61,60,Appartement,2597
25060,083137,9003,,RUE,LAMARTINE,3,57.04,57,Appartement,2597
25061,083137,476,,AV,ARISTIDE BRIAND,1,35.7,37,Appartement,2597
25062,083137,200,,CHE,DE PLAISANCE,3,74.19,74,Appartement,2597
25063,083137,257,,RUE,PDT ROBERT SCHUMAN,4,78.41,73,Appartement,2597
25064,083137,10,,RUE,LAMARTINE,1,23.11,24,Appartement,2597
25065,083137,677,,RUE,DAVID,3,67.66,60,Appartement,2597
25066,083137,17,,RUE,D ALGER,2,45.37,51,Appartement,2597
25067,083137,5,,BD,EUGENE PELLETAN,3,57.44,54,Appartement,2597
25068,083137,15,,RUE,DE POMET,1,20.21,20,Appartement,2597
25069,083137,527,,AV,GENERAL GOURAUD,2,38.54,39,Appartement,2597
25070,083137,14,,RUE,REVEREND PERE DE FOUCAULD,2,44.77,42,Appartement,2597
25071,083137,57,,RUE,DAILLON,2,72.72,79,Appartement,2597
25072,083137,23,,RUE,DU DOCTEUR BARROIS,4,43,41,Appartement,2597
25073,083137,12,,RUE,BERTHIER,1,33.59,35,Appartement,2597
25074,083137,12,,RUE,BERTHIER,3,34.92,50,Appartement,2597
25075,083137,11,,RUE,ANATOLE FRANCE,1,19.59,20,Appartement,2597
25076,083137,108,,RUE,COULMIER,4,78.91,77,Appartement,2597
25077,083137,269,,RUE,EDOUARD HERRIOT,2,26.8,27,Appartement,2597
25078,083137,52,,BD,DU DOCTEUR CUNEO,1,17.98,19,Appartement,2597
25079,083137,69,,CHE,DE LA PINEDE,3,89.85,80,Maison,2597
25080,083137,9002,,RUE,DU MONT DES EAUX,3,53.52,52,Appartement,2597
25081,083137,25,,RUE,AMIRAL NOMY,5,96.4,96,Appartement,2597
25082,083137,9001,,RUE,MARQUETAS,1,16.88,17,Appartement,2597
25083,083137,35,,RUE,LARMODIEU,2,46.67,49,Appartement,2597
25084,083137,860,,BD,DU FARON,4,113.25,112,Appartement,2597
25085,083137,19,,CHE,COLLINE GIRAUD,1,31.1,31,Appartement,2597
25086,083137,89,,CHE,DE L ALMA,4,69.62,73,Appartement,2597
25087,083137,22,,BD,LEON BOURGEOIS,2,54.08,45,Appartement,2597
25088,083137,656,,CHE,DU JONQUET,3,59.5,58,Appartement,2597
25089,083137,381,,CHE,DES QUATRE VENTS,4,95.1,99,Maison,2597
25090,083137,164,,BD,DE TESSE,3,68.69,75,Appartement,2597
25091,083137,311,,BD,GEORGES RICHARD,3,48.73,53,Appartement,2597
25092,083137,949,,AV,FRANCOIS NARDI,2,41.22,41,Appartement,2597
25093,083137,1,,RUE,CASTILLON,3,44.92,54,Appartement,2597
25094,083137,166,,RUE,GEORGES LEYGUES,4,79.05,78,Appartement,2597
25095,083137,621,,COR,LITTORAL FREDERIC MISTRAL,2,50.58,50,Appartement,2597
25096,083137,2,,AV,COLBERT,3,69.9,72,Appartement,2597
25097,083137,31,,TRA,LACORDAIRE,2,27.52,29,Appartement,2597
25098,083137,5001,,RUE,DEJUSSIEU PONTCARRAL,4,71.3,60,Appartement,2597
25099,083137,9002,,RUE,VICTOR THOURON,4,79.65,79,Appartement,2597
25100,083137,307,,AV,DU PORT DE PLAISANCE,4,82.8,74,Appartement,2597
25101,083137,28,,RUE,CHEVALIER PAUL,1,50.73,54,Appartement,2597
25102,083137,13,,RUE,MIRABEAU,3,81,85,Appartement,2597
25103,083137,26,,RUE,GIMELLI,3,97.5,90,Appartement,2597
25104,083137,42,,RUE,DU ROI RENE,4,71.37,71,Appartement,2597
25105,083137,5,,RUE,GENERAL FAIDHERBE,2,37,39,Appartement,2597
25106,083137,9100,,AV,DE L ELYSEE,3,64.22,66,Appartement,2597
25107,083137,30,,IMP,DU MAS DES ROCHERS,2,40.22,40,Appartement,2597
25108,083137,12,,RUE,SAINTE CHRISTINE,2,38.42,40,Appartement,2597
25109,083137,9003,,RUE,LAMARTINE,4,68.83,69,Appartement,2597
25110,083137,6,,PL,GUSTAVE LAMBERT,2,41.8,52,Appartement,2597
25111,083137,6,,RUE,D AUMALE,1,25.01,28,Appartement,2597
25112,083138,90,,CHE,DE LA REGAGNADE,3,70.12,64,Appartement,2598
25113,083138,6030,,,LES TERRASSONNES,4,116.12,114,Maison,2598
25114,083139,4,,RUE,DU LAVOIR,1,16.07,25,Appartement,2599
25115,083140,42,,RUE,AMBROISE CROIZAT,2,40.59,50,Appartement,2600
25116,083144,9001,,AV,ARISTIDE BRIAND,3,60.15,64,Appartement,2601
25117,083144,293,,AV,DU DOCTEUR SCHWEITZER,3,57.6,57,Appartement,2601
25118,083144,6,,RUE,DANTON,1,25.45,27,Appartement,2601
25119,083144,245,,LOT,DU PARC STE CLAIRE,1,17.2,17,Appartement,2601
25120,083144,293,,AV,DU DOCTEUR SCHWEITZER,3,54.86,58,Appartement,2601
25121,083144,9001,,,ENGOUVINS LENTISQUES,4,72.33,73,Appartement,2601
25122,083144,77,,AV,DU CHAR VERDUN,3,53.7,50,Appartement,2601
25123,083144,9001,,RES,LA COUPIANE,4,88.45,82,Appartement,2601
25124,083144,160,,ALL,DU VIEUX MOULIN,3,70.52,73,Appartement,2601
25125,083144,5001,F,CHE,DU BUCHET,3,56.81,56,Appartement,2601
25126,083144,9001,,,ENGOUVINS ARBOUSIERS,3,69.28,67,Appartement,2601
25127,083144,9001,,RES,LA COUPIANE,4,77.05,73,Appartement,2601
25128,083144,9001,,,ENGOUVINS LENTISQUES,3,68.4,59,Appartement,2601
25129,083144,6,,RUE,DANTON,1,33.15,31,Appartement,2601
25130,083144,2,,AV,DU CHAR VERDUN,1,26.74,28,Appartement,2601
25131,083144,6,,PL,CAMILLE PELLETAN,1,20.63,18,Appartement,2601
25132,083144,9001,,RES,LA COUPIANE,4,74.29,71,Appartement,2601
25133,083144,9001,,RES,LA COUPIANE,6,124.75,140,Appartement,2601
25134,083144,,,AV,DOCTEUR TREMOLIERES,4,78.99,79,Appartement,2601
25135,083144,9001,,RES,LA COUPIANE,3,74.89,71,Appartement,2601
25136,083144,414,,AV,HONORE D'ESTIENNE D'ORVES,3,62.65,64,Appartement,2601
25137,083144,9001,,,ENGOUVINS CAROUBIERS,3,69.3,70,Appartement,2601
25138,083144,126,,AV,GREN D EMPIRE CH. CHABAUD,3,73.8,76,Appartement,2601
25139,083144,10,,RUE,JOSEPH FARNOUS,1,19.81,18,Appartement,2601
25140,083144,130,,CHE,DE LA VIEILLE VALETTE,3,81.08,81,Maison,2601
25141,083144,414,,AV,HONORE D'ESTIENNE D'ORVES,4,91.1,90,Appartement,2601
25142,083148,522,,ALL,DES CIGALONS,3,61.79,63,Maison,2602
25143,083148,45,,AV,MAXIMIN MARTIN,3,58.39,59,Appartement,2602
25144,083153,4,,RES,PIN ROLLAND PLAGE,1,30.66,31,Appartement,2603
25145,083153,9010,,,LES JARDINS DE PIN ROLLAND,2,60.7,39,Appartement,2603
25146,083153,70,,ALL,DES RESIDENCES DU PORT,2,49.85,49,Appartement,2603
25147,083153,9001,,,PORT SOLEIL,3,50,54,Appartement,2603
25148,083153,9001,,RES,LA PINEDE ST GEORGES,4,84.9,79,Appartement,2603
25149,083153,9001,,RES,DU PIN ROLLAND,4,68.17,67,Appartement,2603
25150,083153,14,B,AV,DE LA MER,1,23.26,24,Appartement,2603
25151,083153,9001,,RES,DU PIN ROLLAND,2,31.75,32,Appartement,2603
25152,083153,22,,AV,DE LA MER,1,30.88,31,Appartement,2603
25153,083153,5001,F,RES,LA PINEDE ST GEORGES,1,21.34,20,Appartement,2603
25154,083153,9001,,,PORT SOLEIL,2,28.65,28,Appartement,2603
25155,083153,16,,AV,DE LA MER,2,34.36,34,Appartement,2603
25156,083153,22,,AV,DE LA MER,2,42.47,42,Appartement,2603
25157,083153,9001,,RES,LA PINEDE ST GEORGES,4,75,78,Appartement,2603
25158,083153,14,B,AV,DE LA MER,2,41.52,42,Appartement,2603
25159,083153,3,,AV,DE LA MER,3,51.45,52,Appartement,2603
25160,084003,9,,RUE,DES ANC PRISONS,1,33,42,Appartement,2604
25161,084003,134,,QUAI,DE LA LIBERTE,3,75.75,79,Appartement,2604
25162,084003,70,,RUE,DU DOC ANDARELLI,4,71,67,Appartement,2604
25163,084003,36,,RUE,DU DOC ALBERT GROS,2,33.59,33,Appartement,2604
25164,084003,100,,,LES ROSIERS - ST MICHEL J,3,60.83,69,Appartement,2604
25165,084003,51,,RUE,SAINT ELZEAR,1,19.97,24,Appartement,2604
25166,084003,68,,RUE,EUGENE BRUNEL,2,62.65,59,Appartement,2604
25167,084003,26,,MTE,DES CAPUCINS,2,45.67,47,Appartement,2604
25168,084003,1075,,AV,DE VITON,2,57.43,58,Appartement,2604
25169,084004,2015,,AV,MAJORAL JOUVE,1,42.05,34,Maison,2605
25170,084004,6776,F,CHE,DE ST JUST,4,85.5,88,Maison,2605
25171,084007,43,,RUE,CAMPANE,2,37.24,40,Appartement,2606
25172,084007,1,,RUE,AMPERE,2,30.06,32,Appartement,2606
25173,084007,6,,AV,DE LA GARE,1,20,20,Appartement,2606
25174,084007,1171,,RTE,DE L AERODROME MFT,2,36.22,36,Appartement,2606
25175,084007,4,,PL,DES TROIS PILATS,1,27.68,27,Appartement,2606
25176,084007,7,,IMP,DE L EPI,1,17.7,18,Appartement,2606
25177,084007,64,,RUE,DES LICES,1,10.51,11,Appartement,2606
25178,084007,4,,RUE,PUITS DE LA REILLE,3,83.7,83,Appartement,2606
25179,084007,3,,RUE,FRANCHE,3,59.2,59,Appartement,2606
25180,084007,71,,AV,DE LA TRILLADE,1,27.25,28,Appartement,2606
25181,084007,2,A,RUE,MAURICE UTRILLO,2,35.25,37,Appartement,2606
25182,084007,32,,AV,SAINT RUF,1,21.67,22,Appartement,2606
25183,084007,100,,RUE,CORELLI,3,60.66,61,Appartement,2606
25184,084007,11,,IMP,PRAIRIE,4,75.7,68,Appartement,2606
25185,084007,68,,RUE,DES LICES,5,103.98,99,Appartement,2606
25186,084007,2,A,RUE,MAURICE UTRILLO,2,44.12,44,Appartement,2606
25187,084007,10,,RUE,DE LA BOURSE,2,35.94,35,Appartement,2606
25188,084007,166,,RUE,CARRETERIE,1,18.09,17,Appartement,2606
25189,084007,16,,RUE,DES GALEJADES MFT,3,72.59,65,Maison,2606
25190,084007,15,,PL,PIGNOTTE,4,174.41,176,Appartement,2606
25191,084007,4,,RUE,FELIX GRAS,1,19,20,Appartement,2606
25192,084007,5,,PL,DES TROIS PILATS,1,21.35,24,Appartement,2606
25193,084007,20,,RUE,BONNETERIE,2,32.49,37,Appartement,2606
25194,084007,17,,RUE,HENRY LE CHATELIER,4,72.02,70,Maison,2606
25195,084007,6,,AV,DE LA GARE,1,20.57,21,Appartement,2606
25196,084007,125,,RUE,DES PAROISSIENS MFT,2,60.47,60,Appartement,2606
25197,084007,90,,AV,DES SOURCES,5,78.43,79,Appartement,2606
25198,084007,2,B,AV,FERDINAND BEC,3,73.99,73,Appartement,2606
25199,084007,17,,PL,PIGNOTTE,4,157.14,138,Appartement,2606
25200,084007,6,,PL,VICTOR CRUMIERE,1,21.05,21,Appartement,2606
25201,084007,156,A,AV,DE TARASCON,3,82.9,83,Appartement,2606
25202,084007,5,,IMP,DE L EPI,1,18,18,Appartement,2606
25203,084007,1,B,RUE,SIMON DE CHALONS,1,32.21,34,Appartement,2606
25204,084007,4,,IMP,DE L EPI,2,41.69,41,Appartement,2606
25205,084007,14,,RUE,ANDRE CHAMSON,3,73.38,75,Appartement,2606
25206,084007,2,,IMP,DE L EPI,1,18.44,19,Appartement,2606
25207,084007,1,,PL,DE LA CLOCHE D ARGENT,5,92.04,96,Appartement,2606
25208,084007,24,,AV,CAP VAISSEAU L HERMINIER,4,67.92,72,Appartement,2606
25209,084007,36,,RUE,HENRI BARJAVEL MFT,1,97.94,97,Maison,2606
25210,084007,4,,RUE,DE MONS,2,22.72,23,Appartement,2606
25211,084007,10,,RUE,GRANDE MEUSE,1,64,65,Appartement,2606
25212,084007,31,B,AV,DE LA TRILLADE,3,55.59,53,Appartement,2606
25213,084007,22,,RUE,DU PERE FOUQUES MFT,5,108.96,110,Maison,2606
25214,084007,13,,RUE,RAPPE,1,36.39,34,Appartement,2606
25215,084007,1,,RUE,BUFFON,1,39.75,40,Appartement,2606
25216,084007,3,,RUE,DES INFIRMIERES,1,50.86,54,Appartement,2606
25217,084007,193,,RUE,CARRETERIE,2,40.38,45,Appartement,2606
25218,084007,8,,RUE,LEDRU ROLLIN,4,77.31,87,Appartement,2606
25219,084007,9999,F,RUE,COMMANDANT GEORGES HOUOT,3,84.89,87,Appartement,2606
25220,084007,17,,PL,DU PALAIS,3,111.7,110,Appartement,2606
25221,084007,66,,RUE,DES INFIRMIERES,1,19.31,21,Appartement,2606
25222,084007,1,,RUE,PETRAMALE,3,48.78,53,Appartement,2606
25223,084007,1253,,AV,DE LA TRILLADE,5,103.83,101,Maison,2606
25224,084007,3,,RUE,SAINT PIERRE,1,17,15,Appartement,2606
25225,084007,66,,RUE,BONNETERIE,4,138.5,138,Appartement,2606
25226,084007,2,A,RUE,MAURICE UTRILLO,2,42.95,42,Appartement,2606
25227,084007,8,,RUE,CORDERIE,2,68.25,67,Appartement,2606
25228,084007,6,,RUE,CLAUDE DEBUSSY,3,67.63,68,Appartement,2606
25229,084007,2,,RUE,GEORGES REBOUL,2,40.1,40,Appartement,2606
25230,084007,8,A,RTE,DE MORIERES,3,69.52,67,Appartement,2606
25231,084007,588,,CHE,DES BROQUETONS MFT,2,38.35,33,Appartement,2606
25232,084007,200,B,IMP,DES PRELES MFT,1,24.11,24,Appartement,2606
25233,084007,15,,RUE,AMPHOUX,2,35.93,39,Appartement,2606
25234,084007,37,,CHE,DE SAINT GENIEST,2,50.06,51,Appartement,2606
25235,084007,77,A,AV,SAINT RUF,1,39.93,36,Appartement,2606
25236,084007,12,,IMP,PIERRE EMMANUEL,4,77.9,75,Maison,2606
25237,084007,33,,RUE,VIEUX SEXTIER,3,62.1,62,Appartement,2606
25238,084007,39,B,RUE,SAINT CHRISTOPHE,2,36.76,38,Appartement,2606
25239,084007,13,,RUE,LOUIS PASTEUR,4,96,95,Maison,2606
25240,084007,2236,,RTE,DE MORIERES,4,38.38,90,Maison,2606
25241,084007,14,,RUE,CALENDAL,5,109.01,110,Maison,2606
25242,084007,9,,RUE,HENRI BOUVET,2,34.25,45,Appartement,2606
25243,084007,1,,PL,VICTOR CRUMIERE,2,51.79,51,Appartement,2606
25244,084007,179,,AV,DE TARASCON,3,50.44,55,Appartement,2606
25245,084007,8,,RUE,TARASQUE,1,19.1,20,Appartement,2606
25246,084007,4,,RUE,DES FRERES BRIAN,3,71.09,67,Appartement,2606
25247,084007,92,B,AV,DE TARASCON,1,30.92,29,Appartement,2606
25248,084007,8,B,RUE,SAINT CHARLES,4,104.04,102,Appartement,2606
25249,084007,15,,RUE,AMPHOUX,3,64.68,79,Appartement,2606
25250,084007,10,,AV,SAINT RUF,2,72,75,Appartement,2606
25251,084007,9,,IMP,PETIT SAINT JEAN,3,54.71,42,Appartement,2606
25252,084007,44,,RUE,JEAN BAPTISTE BRUNEL,4,81.74,81,Maison,2606
25253,084007,2,,PL,DU VIGUIER,3,64.58,64,Appartement,2606
25254,084007,79,,AV,MONCLAR,2,38.13,37,Appartement,2606
25255,084007,1,,RUE,DU DOCTEUR MAESTRACCI MFT,2,35.98,35,Appartement,2606
25256,084007,2,,IMP,VERLAINE,3,58.72,59,Appartement,2606
25257,084007,68,,BD,SIXTE ISNARD,4,77.23,77,Maison,2606
25258,084007,15,,IMP,POUCHELON,6,251.64,241,Appartement,2606
25259,084007,19,,AV,MONTPLAISIR,2,48.09,49,Appartement,2606
25260,084008,15,,RUE,DU PONTIN,4,25.86,141,Maison,2607
25261,084009,2,,PL,DE LA REPUBLIQUE,3,90.7,70,Appartement,2608
25262,084009,5373,,,LE CHAMBAUD,2,12,41,Appartement,2608
25263,084012,828,,RTE,DE SAINT VERAN,3,60.2,58,Appartement,2609
25264,084016,7,,QUAI,DE L'OUVEZE,4,75.12,80,Appartement,2610
25265,084016,14,B,CHE,DE SAINT ETIENNE,4,91.33,100,Appartement,2610
25266,084017,6730,,,LES HAUTS DE BELEZY,2,30.6,26,Maison,2611
25267,084017,93,,RUE,DU PLAN DU SAULE,1,54.1,28,Appartement,2611
25268,084017,6215,,,LES HAUTS DE BELEZY,2,27.25,32,Maison,2611
25269,084019,13,,RUE,FREDERIC MISTRAL,3,60.76,63,Appartement,2612
25270,084019,9,,RUE,FREDERIC MISTRAL,1,50.24,54,Appartement,2612
25271,084019,1,,AV,PASTEUR,4,67.28,66,Appartement,2612
25272,084030,281,,CRS,DE LA REPUBLIQUE,2,34.23,35,Appartement,2613
25273,084031,57,,RUE,DU DOC PACCARD,3,63.17,79,Appartement,2614
25274,084031,85,,RUE,DE COHORN,2,28,36,Appartement,2614
25275,084031,145,,RUE,DU SAULE,2,46.4,43,Appartement,2614
25276,084031,284,,AV,DU COMTAT VENAISSIN,3,113.63,111,Appartement,2614
25277,084031,674,,AV,DES MARCHES,3,70.9,75,Appartement,2614
25278,084031,2061,,CHE,DE LA PEYRIERE,3,51.82,47,Appartement,2614
25279,084031,25,,PL,DE LA MAROTTE,3,49.66,51,Appartement,2614
25280,084031,80,,RUE,PORTE DE MONTEUX,2,31.63,31,Appartement,2614
25281,084031,72,,RUE,DE LA FIOLE,2,56.07,55,Appartement,2614
25282,084031,4,,RUE,D INGUIMBERT,2,32.3,33,Appartement,2614
25283,084031,59,,ALL,DE L OLIVETTE,4,72.35,72,Maison,2614
25284,084031,74,,RUE,DE LA REPUBLIQUE,2,55.2,56,Appartement,2614
25285,084035,50,,RUE,DANTON,3,68,68,Appartement,2615
25286,084035,78,,AV,JEAN JAURES,2,48.13,46,Appartement,2615
25287,084035,110,,RUE,DE BRUXELLES,3,55.26,55,Appartement,2615
25288,084035,45,,RES,LA CLEDE,4,75,64,Maison,2615
25289,084035,58,,RUE,DU MARCASSIN,4,81.87,78,Maison,2615
25290,084035,38,,AV,FAMILLE JOUVE,3,63.82,52,Appartement,2615
25291,084035,10,,AV,JEAN JAURES,3,69.03,70,Appartement,2615
25292,084035,124,,CHE,DONNE,2,37.15,37,Appartement,2615
25293,084035,65,,ALL,DES SAPINS,4,92,96,Maison,2615
25294,084035,396,,FG,DES CONDAMINES,3,58.86,60,Appartement,2615
25295,084035,9001,,FG,DU CAGNARD,3,67.66,67,Appartement,2615
25296,084035,63,,AV,PROSPER MERIMEE,2,47.55,47,Appartement,2615
25297,084035,38,,RUE,GRAND RUE,3,57,58,Appartement,2615
25298,084035,381,,CRS,CARNOT,3,60.75,62,Appartement,2615
25299,084035,116,,AV,YVON DARIES,3,67.05,50,Maison,2615
25300,084035,38,,AV,JEAN JAURES,2,48.27,48,Appartement,2615
25301,084035,174,,FG,DES CONDAMINES,3,62.6,65,Appartement,2615
25302,084035,155,,RES,LA CLEDE,4,67.61,65,Appartement,2615
25303,084036,1,,RUE,DE L HORLOGE,3,73.1,73,Appartement,2616
25304,084037,14,,RUE,DU RESERVOIR,3,68.9,68,Appartement,2617
25305,084039,320,,BD,FREDERIC MISTRAL,3,65.5,65,Appartement,2618
25306,084039,120,,CHE,DE VERCLOS,2,49.2,49,Appartement,2618
25307,084043,60,,ALL,DES FILEUSES,2,61.14,63,Appartement,2619
25308,084043,306,,AV,DU 11 NOVEMBRE 1918,3,59,60,Appartement,2619
25309,084043,58,,PL,DE L EGLISE,2,69.81,70,Appartement,2619
25310,084043,26,,ALL,DES EGLANTINES,2,38.39,40,Appartement,2619
25311,084054,768,B,CHE,DE RIGAULTE,2,41,41,Appartement,2620
25312,084054,3,,RUE,DANTON,4,72,91,Appartement,2620
25313,084054,987,,RTE,DU THOR,2,60.81,67,Appartement,2620
25314,084054,9003,,RUE,VALMY,3,66.18,64,Appartement,2620
25315,084054,2,,RES,LA CLE DES CHAMPS,3,71.7,72,Appartement,2620
25316,084054,600,,AV,VOLTAIRE GARCIN,2,48.1,48,Maison,2620
25317,084054,3,B,RUE,REBOUTADE,1,24.8,24,Appartement,2620
25318,084054,3,,RUE,DU QUATRE SEPTEMBRE,3,67.38,66,Appartement,2620
25319,084054,13,,HAM,DE MANGEPAN,4,89.88,84,Maison,2620
25320,084054,1,,RUE,PASTEUR,2,48.8,55,Appartement,2620
25321,084054,42,,RUE,DENFERT ROCHEREAU,1,50.65,55,Appartement,2620
25322,084054,355,,RTE,DE CAUMONT,4,93.34,83,Appartement,2620
25323,084054,5,,QUAI,DE LA CHARITE,2,36.5,36,Appartement,2620
25324,084056,7,A,CHE,DES CANTONS,2,35.25,29,Appartement,2621
25325,084065,55,,AV,PHILIPPE DE GIRARD,3,90,100,Appartement,2622
25326,084065,52,,AV,JOSEPH GARNIER,3,104,98,Maison,2622
25327,084069,55,,GR,GRANDE RUE,2,38.09,37,Appartement,2623
25328,084069,5617,,GR,GRANDE RUE,3,50.5,50,Appartement,2623
25329,084069,9001,,RUE,CAPITAINE JOSEPH JALLIER,2,49.1,49,Appartement,2623
25330,084070,5484,,,LE VILLAGE,5,96.96,99,Maison,2624
25331,084074,75,,CHE,DES TOUSQUES,4,106,107,Appartement,2625
25332,084080,6,,RUE,DE LA REPUBLIQUE,2,49.45,60,Appartement,2626
25333,084080,72,,RUE,DU NORD,2,95.64,50,Appartement,2626
25334,084080,72,,IMP,DU DANEMARK,2,34.31,45,Appartement,2626
25335,084080,11,,BD,BENONI AURAN,3,55.3,51,Appartement,2626
25336,084081,2,,RUE,PAUL PUAUX,2,48.3,48,Appartement,2627
25337,084081,16,,RUE,PIERRE BROSSOLETTE,4,120,94,Appartement,2627
25338,084081,9,,RUE,HENRI MATISSE,5,137.88,123,Maison,2627
25339,084081,56,,RUE,JEAN VILAR,2,42.02,41,Appartement,2627
25340,084081,9109,F,RUE,GERARD PHILIPPE,4,86.3,88,Maison,2627
25341,084083,72,A,GR,GRANDE RUE,2,61.47,60,Appartement,2628
25342,084083,46,,AV,JEAN MOULIN,3,54,54,Appartement,2628
25343,084087,14,I,IMP,PAUL MARIETON,3,69,72,Appartement,2629
25344,084087,11,,RUE,CONTRESCARPE,2,31.86,32,Appartement,2629
25345,084087,12,,AV,HENRI FABRE,1,23.1,23,Appartement,2629
25346,084087,15,,RUE,JEAN GIONO,5,86.75,85,Maison,2629
25347,084087,143,,AV,DE L ARGENSOL,3,64.35,50,Appartement,2629
25348,084087,9013,,AV,DE NOGENT,3,58.62,57,Appartement,2629
25349,084087,73,,RUE,ALBIN DURAND,2,48,48,Appartement,2629
25350,084087,15,,IMP,DES FRERES BOISSEL,2,45.45,44,Appartement,2629
25351,084087,4,,RUE,AUGUSTE LACOUR,1,40.3,48,Appartement,2629
25352,084087,6,,RUE,NOTRE DAME,2,68.05,80,Appartement,2629
25353,084087,13,,RUE,POURPRE,4,81.32,81,Maison,2629
25354,084087,9001,,RES,DE L ARGENSOL,4,68.5,81,Appartement,2629
25355,084087,309,,RUE,CONTRESCARPE,1,31.7,32,Appartement,2629
